9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
9678662320896,864027244,120,2000
